simulation_id,network_size,seed_size,periods,simulation_period,state_noread,state_count_read,state_count_prepared,state_count_shared
2,10000,500,25,21,8358,1304,0,338
2,10000,500,25,22,8358,1304,0,338
2,10000,500,25,23,8358,1304,0,338
2,10000,500,25,24,8358,1304,0,338
2,10000,500,25,25,8358,1304,0,338
2,10000,500,25,25,8358,1304,0,338
3,10000,500,25,0,10000,0,0,0
3,10000,500,25,1,9905,70,25,0
3,10000,500,25,2,9084,734,16,166
3,10000,500,25,3,8947,843,1,209
3,10000,500,25,4,8947,843,0,210
3,10000,500,25,5,8947,843,0,210
3,10000,500,25,6,8947,843,0,210
3,10000,500,25,7,8947,843,0,210
3,10000,500,25,8,8947,843,0,210
3,10000,500,25,9,8947,843,0,210
3,10000,500,25,10,8947,843,0,210
3,10000,500,25,11,8947,843,0,210
3,10000,500,25,12,8947,843,0,210
3,10000,500,25,13,8947,843,0,210
3,10000,500,25,14,8947,843,0,210
3,10000,500,25,15,8947,843,0,210
3,10000,500,25,16,8947,843,0,210
3,10000,500,25,17,8947,843,0,210
3,10000,500,25,18,8947,843,0,210
3,10000,500,25,19,8947,843,0,210
3,10000,500,25,20,8947,843,0,210
3,10000,500,25,21,8947,843,0,210
3,10000,500,25,22,8947,843,0,210
3,10000,500,25,23,8947,843,0,210
3,10000,500,25,24,8947,843,0,210
3,10000,500,25,25,8947,843,0,210
3,10000,500,25,25,8947,843,0,210
4,10000,500,25,0,10000,0,0,0
4,10000,500,25,1,9901,75,24,0
4,10000,500,25,2,9124,698,12,166
4,10000,500,25,3,8947,839,5,209
4,10000,500,25,4,8908,868,1,223
4,10000,500,25,5,8908,868,0,224
4,10000,500,25,6,8908,868,0,224
4,10000,500,25,7,8908,868,0,224
4,10000,500,25,8,8908,868,0,224
4,10000,500,25,9,8908,868,0,224
4,10000,500,25,10,8908,868,0,224
4,10000,500,25,11,8908,868,0,224
4,10000,500,25,12,8908,868,0,224
4,10000,500,25,13,8908,868,0,224
4,10000,500,25,14,8908,868,0,224
4,10000,500,25,15,8908,868,0,224
4,10000,500,25,16,8908,868,0,224
4,10000,500,25,17,8908,868,0,224
4,10000,500,25,18,8908,868,0,224
4,10000,500,25,19,8908,868,0,224
4,10000,500,25,20,8908,868,0,224
4,10000,500,25,21,8908,868,0,224
4,10000,500,25,22,8908,868,0,224
4,10000,500,25,23,8908,868,0,224
4,10000,500,25,24,8908,868,0,224
4,10000,500,25,25,8908,868,0,224
4,10000,500,25,25,8908,868,0,224
5,10000,500,25,0,10000,0,0,0
5,10000,500,25,1,9919,67,14,0
5,10000,500,25,2,9400,471,17,112
5,10000,500,25,3,9123,709,1,167
5,10000,500,25,4,9123,709,0,168
5,10000,500,25,5,9123,709,0,168
5,10000,500,25,6,9123,709,0,168
5,10000,500,25,7,9123,709,0,168
5,10000,500,25,8,9123,709,0,168
5,10000,500,25,9,9123,709,0,168
5,10000,500,25,10,9123,709,0,168
5,10000,500,25,11,9123,709,0,168
5,10000,500,25,12,9123,709,0,168
5,10000,500,25,13,9123,709,0,168
5,10000,500,25,14,9123,709,0,168
5,10000,500,25,15,9123,709,0,168
5,10000,500,25,16,9123,709,0,168
5,10000,500,25,17,9123,709,0,168
5,10000,500,25,18,9123,709,0,168
5,10000,500,25,19,9123,709,0,168
5,10000,500,25,20,9123,709,0,168
5,10000,500,25,21,9123,709,0,168
5,10000,500,25,22,9123,709,0,168
5,10000,500,25,23,9123,709,0,168
5,10000,500,25,24,9123,709,0,168
5,10000,500,25,25,9123,709,0,168
5,10000,500,25,25,9123,709,0,168
6,10000,500,25,0,10000,0,0,0
6,10000,500,25,1,9911,72,17,0
6,10000,500,25,2,9217,614,21,148
6,10000,500,25,3,9034,772,2,192
6,10000,500,25,4,9033,773,0,194
6,10000,500,25,5,9033,773,0,194
6,10000,500,25,6,9033,773,0,194
6,10000,500,25,7,9033,773,0,194
6,10000,500,25,8,9033,773,0,194
6,10000,500,25,9,9033,773,0,194
6,10000,500,25,10,9033,773,0,194
6,10000,500,25,11,9033,773,0,194
6,10000,500,25,12,9033,773,0,194
6,10000,500,25,13,9033,773,0,194
6,10000,500,25,14,9033,773,0,194
6,10000,500,25,15,9033,773,0,194
6,10000,500,25,16,9033,773,0,194
6,10000,500,25,17,9033,773,0,194
6,10000,500,25,18,9033,773,0,194
6,10000,500,25,19,9033,773,0,194
6,10000,500,25,20,9033,773,0,194
6,10000,500,25,21,9033,773,0,194
6,10000,500,25,22,9033,773,0,194
6,10000,500,25,23,9033,773,0,194
6,10000,500,25,24,9033,773,0,194
6,10000,500,25,25,9033,773,0,194
6,10000,500,25,25,9033,773,0,194
7,10000,500,25,0,10000,0,0,0
7,10000,500,25,1,9906,77,17,0
7,10000,500,25,2,9216,626,14,144
7,10000,500,25,3,8986,806,6,202
7,10000,500,25,4,8900,873,4,223
7,10000,500,25,5,8866,902,1,231
7,10000,500,25,6,8866,902,0,232
7,10000,500,25,7,8866,902,0,232
7,10000,500,25,8,8866,902,0,232
7,10000,500,25,9,8866,902,0,232
7,10000,500,25,10,8866,902,0,232
7,10000,500,25,11,8866,902,0,232
7,10000,500,25,12,8866,902,0,232
7,10000,500,25,13,8866,902,0,232
7,10000,500,25,14,8866,902,0,232
7,10000,500,25,15,8866,902,0,232
7,10000,500,25,16,8866,902,0,232
7,10000,500,25,17,8866,902,0,232
7,10000,500,25,18,8866,902,0,232
7,10000,500,25,19,8866,902,0,232
7,10000,500,25,20,8866,902,0,232
7,10000,500,25,21,8866,902,0,232
7,10000,500,25,22,8866,902,0,232
7,10000,500,25,23,8866,902,0,232
7,10000,500,25,24,8866,902,0,232
7,10000,500,25,25,8866,902,0,232
7,10000,500,25,25,8866,902,0,232
8,10000,500,25,0,10000,0,0,0
8,10000,500,25,1,9910,74,16,0
8,10000,500,25,2,9227,632,12,129
8,10000,500,25,3,9120,718,2,160
8,10000,500,25,4,9119,719,0,162
8,10000,500,25,5,9119,719,0,162
8,10000,500,25,6,9119,719,0,162
8,10000,500,25,7,9119,719,0,162
8,10000,500,25,8,9119,719,0,162
8,10000,500,25,9,9119,719,0,162
8,10000,500,25,10,9119,719,0,162
8,10000,500,25,11,9119,719,0,162
8,10000,500,25,12,9119,719,0,162
8,10000,500,25,13,9119,719,0,162
8,10000,500,25,14,9119,719,0,162
8,10000,500,25,15,9119,719,0,162
8,10000,500,25,16,9119,719,0,162
8,10000,500,25,17,9119,719,0,162
8,10000,500,25,18,9119,719,0,162
8,10000,500,25,19,9119,719,0,162
8,10000,500,25,20,9119,719,0,162
8,10000,500,25,21,9119,719,0,162
8,10000,500,25,22,9119,719,0,162
8,10000,500,25,23,9119,719,0,162
8,10000,500,25,24,9119,719,0,162
8,10000,500,25,25,9119,719,0,162
8,10000,500,25,25,9119,719,0,162
9,10000,500,25,0,10000,0,0,0
9,10000,500,25,1,9918,67,15,0
9,10000,500,25,2,9364,502,13,121
9,10000,500,25,3,9280,565,3,152
9,10000,500,25,4,9280,565,0,155
9,10000,500,25,5,9280,565,0,155
9,10000,500,25,6,9280,565,0,155
9,10000,500,25,7,9280,565,0,155
9,10000,500,25,8,9280,565,0,155
9,10000,500,25,9,9280,565,0,155
9,10000,500,25,10,9280,565,0,155
9,10000,500,25,11,9280,565,0,155
9,10000,500,25,12,9280,565,0,155
9,10000,500,25,13,9280,565,0,155
9,10000,500,25,14,9280,565,0,155
9,10000,500,25,15,9280,565,0,155
9,10000,500,25,16,9280,565,0,155
9,10000,500,25,17,9280,565,0,155
9,10000,500,25,18,9280,565,0,155
9,10000,500,25,19,9280,565,0,155
9,10000,500,25,20,9280,565,0,155
9,10000,500,25,21,9280,565,0,155
9,10000,500,25,22,9280,565,0,155
9,10000,500,25,23,9280,565,0,155
9,10000,500,25,24,9280,565,0,155
9,10000,500,25,25,9280,565,0,155
9,10000,500,25,25,9280,565,0,155
