simulation_id,network_size,seed_size,periods,simulation_period,state_noread,state_count_read,state_count_prepared,state_count_shared
9,10000,500,25,22,8678,1034,0,288
9,10000,500,25,23,8678,1034,0,288
9,10000,500,25,24,8678,1034,0,288
9,10000,500,25,25,8678,1034,0,288
9,10000,500,25,25,8678,1034,0,288
0,10000,500,25,0,10000,0,0,0
0,10000,500,25,1,9891,86,23,0
0,10000,500,25,2,9045,758,19,178
0,10000,500,25,3,8904,877,3,216
0,10000,500,25,4,8901,879,1,219
0,10000,500,25,5,8871,903,0,226
0,10000,500,25,6,8871,903,0,226
0,10000,500,25,7,8871,903,0,226
0,10000,500,25,8,8871,903,0,226
0,10000,500,25,9,8871,903,0,226
0,10000,500,25,10,8871,903,0,226
0,10000,500,25,11,8871,903,0,226
0,10000,500,25,12,8871,903,0,226
0,10000,500,25,13,8871,903,0,226
0,10000,500,25,14,8871,903,0,226
0,10000,500,25,15,8871,903,0,226
0,10000,500,25,16,8871,903,0,226
0,10000,500,25,17,8871,903,0,226
0,10000,500,25,18,8871,903,0,226
0,10000,500,25,19,8871,903,0,226
0,10000,500,25,20,8871,903,0,226
0,10000,500,25,21,8871,903,0,226
0,10000,500,25,22,8871,903,0,226
0,10000,500,25,23,8871,903,0,226
0,10000,500,25,24,8871,903,0,226
0,10000,500,25,25,8871,903,0,226
0,10000,500,25,25,8871,903,0,226
1,10000,500,25,0,10000,0,0,0
1,10000,500,25,1,9894,85,21,0
1,10000,500,25,2,9200,633,19,148
1,10000,500,25,3,9115,696,4,185
1,10000,500,25,4,9112,699,0,189
1,10000,500,25,5,9112,699,0,189
1,10000,500,25,6,9112,699,0,189
1,10000,500,25,7,9112,699,0,189
1,10000,500,25,8,9112,699,0,189
1,10000,500,25,9,9112,699,0,189
1,10000,500,25,10,9112,699,0,189
1,10000,500,25,11,9112,699,0,189
1,10000,500,25,12,9112,699,0,189
1,10000,500,25,13,9112,699,0,189
1,10000,500,25,14,9112,699,0,189
1,10000,500,25,15,9112,699,0,189
1,10000,500,25,16,9112,699,0,189
1,10000,500,25,17,9112,699,0,189
1,10000,500,25,18,9112,699,0,189
1,10000,500,25,19,9112,699,0,189
1,10000,500,25,20,9112,699,0,189
1,10000,500,25,21,9112,699,0,189
1,10000,500,25,22,9112,699,0,189
1,10000,500,25,23,9112,699,0,189
1,10000,500,25,24,9112,699,0,189
1,10000,500,25,25,9112,699,0,189
1,10000,500,25,25,9112,699,0,189
2,10000,500,25,0,10000,0,0,0
2,10000,500,25,1,9904,75,21,0
2,10000,500,25,2,9141,705,16,138
2,10000,500,25,3,8925,869,8,198
2,10000,500,25,4,8901,890,0,209
2,10000,500,25,5,8901,890,0,209
2,10000,500,25,6,8901,890,0,209
2,10000,500,25,7,8901,890,0,209
2,10000,500,25,8,8901,890,0,209
2,10000,500,25,9,8901,890,0,209
2,10000,500,25,10,8901,890,0,209
2,10000,500,25,11,8901,890,0,209
2,10000,500,25,12,8901,890,0,209
2,10000,500,25,13,8901,890,0,209
2,10000,500,25,14,8901,890,0,209
2,10000,500,25,15,8901,890,0,209
2,10000,500,25,16,8901,890,0,209
2,10000,500,25,17,8901,890,0,209
2,10000,500,25,18,8901,890,0,209
2,10000,500,25,19,8901,890,0,209
2,10000,500,25,20,8901,890,0,209
2,10000,500,25,21,8901,890,0,209
2,10000,500,25,22,8901,890,0,209
2,10000,500,25,23,8901,890,0,209
2,10000,500,25,24,8901,890,0,209
2,10000,500,25,25,8901,890,0,209
2,10000,500,25,25,8901,890,0,209
3,10000,500,25,0,10000,0,0,0
3,10000,500,25,1,9903,79,18,0
3,10000,500,25,2,9293,579,15,113
3,10000,500,25,3,9149,692,5,154
3,10000,500,25,4,9143,697,0,160
3,10000,500,25,5,9143,697,0,160
3,10000,500,25,6,9143,697,0,160
3,10000,500,25,7,9143,697,0,160
3,10000,500,25,8,9143,697,0,160
3,10000,500,25,9,9143,697,0,160
3,10000,500,25,10,9143,697,0,160
3,10000,500,25,11,9143,697,0,160
3,10000,500,25,12,9143,697,0,160
3,10000,500,25,13,9143,697,0,160
3,10000,500,25,14,9143,697,0,160
3,10000,500,25,15,9143,697,0,160
3,10000,500,25,16,9143,697,0,160
3,10000,500,25,17,9143,697,0,160
3,10000,500,25,18,9143,697,0,160
3,10000,500,25,19,9143,697,0,160
3,10000,500,25,20,9143,697,0,160
3,10000,500,25,21,9143,697,0,160
3,10000,500,25,22,9143,697,0,160
3,10000,500,25,23,9143,697,0,160
3,10000,500,25,24,9143,697,0,160
3,10000,500,25,25,9143,697,0,160
3,10000,500,25,25,9143,697,0,160
4,10000,500,25,0,10000,0,0,0
4,10000,500,25,1,9901,82,17,0
4,10000,500,25,2,9349,526,7,118
4,10000,500,25,3,9339,535,0,126
4,10000,500,25,4,9339,535,0,126
4,10000,500,25,5,9339,535,0,126
4,10000,500,25,6,9339,535,0,126
4,10000,500,25,7,9339,535,0,126
4,10000,500,25,8,9339,535,0,126
4,10000,500,25,9,9339,535,0,126
4,10000,500,25,10,9339,535,0,126
4,10000,500,25,11,9339,535,0,126
4,10000,500,25,12,9339,535,0,126
4,10000,500,25,13,9339,535,0,126
4,10000,500,25,14,9339,535,0,126
4,10000,500,25,15,9339,535,0,126
4,10000,500,25,16,9339,535,0,126
4,10000,500,25,17,9339,535,0,126
4,10000,500,25,18,9339,535,0,126
4,10000,500,25,19,9339,535,0,126
4,10000,500,25,20,9339,535,0,126
4,10000,500,25,21,9339,535,0,126
4,10000,500,25,22,9339,535,0,126
4,10000,500,25,23,9339,535,0,126
4,10000,500,25,24,9339,535,0,126
4,10000,500,25,25,9339,535,0,126
4,10000,500,25,25,9339,535,0,126
5,10000,500,25,0,10000,0,0,0
5,10000,500,25,1,9897,85,18,0
5,10000,500,25,2,9195,652,14,139
5,10000,500,25,3,9080,745,2,173
5,10000,500,25,4,9031,787,0,182
5,10000,500,25,5,9031,787,0,182
5,10000,500,25,6,9031,787,0,182
5,10000,500,25,7,9031,787,0,182
5,10000,500,25,8,9031,787,0,182
5,10000,500,25,9,9031,787,0,182
5,10000,500,25,10,9031,787,0,182
5,10000,500,25,11,9031,787,0,182
5,10000,500,25,12,9031,787,0,182
5,10000,500,25,13,9031,787,0,182
5,10000,500,25,14,9031,787,0,182
5,10000,500,25,15,9031,787,0,182
5,10000,500,25,16,9031,787,0,182
5,10000,500,25,17,9031,787,0,182
5,10000,500,25,18,9031,787,0,182
5,10000,500,25,19,9031,787,0,182
5,10000,500,25,20,9031,787,0,182
5,10000,500,25,21,9031,787,0,182
5,10000,500,25,22,9031,787,0,182
5,10000,500,25,23,9031,787,0,182
5,10000,500,25,24,9031,787,0,182
5,10000,500,25,25,9031,787,0,182
5,10000,500,25,25,9031,787,0,182
6,10000,500,25,0,10000,0,0,0
6,10000,500,25,1,9903,77,20,0
6,10000,500,25,2,9153,665,20,162
6,10000,500,25,3,8984,803,5,208
6,10000,500,25,4,8868,893,4,235
6,10000,500,25,5,8865,896,0,239
6,10000,500,25,6,8865,896,0,239
6,10000,500,25,7,8865,896,0,239
6,10000,500,25,8,8865,896,0,239
6,10000,500,25,9,8865,896,0,239
6,10000,500,25,10,8865,896,0,239
6,10000,500,25,11,8865,896,0,239
6,10000,500,25,12,8865,896,0,239
6,10000,500,25,13,8865,896,0,239
6,10000,500,25,14,8865,896,0,239
6,10000,500,25,15,8865,896,0,239
6,10000,500,25,16,8865,896,0,239
6,10000,500,25,17,8865,896,0,239
6,10000,500,25,18,8865,896,0,239
6,10000,500,25,19,8865,896,0,239
6,10000,500,25,20,8865,896,0,239
6,10000,500,25,21,8865,896,0,239
6,10000,500,25,22,8865,896,0,239
6,10000,500,25,23,8865,896,0,239
6,10000,500,25,24,8865,896,0,239
6,10000,500,25,25,8865,896,0,239
6,10000,500,25,25,8865,896,0,239
7,10000,500,25,0,10000,0,0,0
7,10000,500,25,1,9905,76,19,0
7,10000,500,25,2,9209,623,19,149
7,10000,500,25,3,9057,745,0,198
7,10000,500,25,4,9057,745,0,198
7,10000,500,25,5,9057,745,0,198
7,10000,500,25,6,9057,745,0,198
7,10000,500,25,7,9057,745,0,198
7,10000,500,25,8,9057,745,0,198
7,10000,500,25,9,9057,745,0,198
7,10000,500,25,10,9057,745,0,198
7,10000,500,25,11,9057,745,0,198
7,10000,500,25,12,9057,745,0,198
7,10000,500,25,13,9057,745,0,198
7,10000,500,25,14,9057,745,0,198
7,10000,500,25,15,9057,745,0,198
7,10000,500,25,16,9057,745,0,198
7,10000,500,25,17,9057,745,0,198
7,10000,500,25,18,9057,745,0,198
7,10000,500,25,19,9057,745,0,198
7,10000,500,25,20,9057,745,0,198
7,10000,500,25,21,9057,745,0,198
7,10000,500,25,22,9057,745,0,198
7,10000,500,25,23,9057,745,0,198
7,10000,500,25,24,9057,745,0,198
7,10000,500,25,25,9057,745,0,198
7,10000,500,25,25,9057,745,0,198
8,10000,500,25,0,10000,0,0,0
8,10000,500,25,1,9891,91,18,0
8,10000,500,25,2,9209,632,13,146
8,10000,500,25,3,9143,683,2,172
8,10000,500,25,4,9141,684,0,175
8,10000,500,25,5,9141,684,0,175
8,10000,500,25,6,9141,684,0,175
8,10000,500,25,7,9141,684,0,175
8,10000,500,25,8,9141,684,0,175
8,10000,500,25,9,9141,684,0,175
8,10000,500,25,10,9141,684,0,175
8,10000,500,25,11,9141,684,0,175
8,10000,500,25,12,9141,684,0,175
8,10000,500,25,13,9141,684,0,175
8,10000,500,25,14,9141,684,0,175
8,10000,500,25,15,9141,684,0,175
8,10000,500,25,16,9141,684,0,175
8,10000,500,25,17,9141,684,0,175
8,10000,500,25,18,9141,684,0,175
8,10000,500,25,19,9141,684,0,175
8,10000,500,25,20,9141,684,0,175
8,10000,500,25,21,9141,684,0,175
8,10000,500,25,22,9141,684,0,175
8,10000,500,25,23,9141,684,0,175
8,10000,500,25,24,9141,684,0,175
8,10000,500,25,25,9141,684,0,175
8,10000,500,25,25,9141,684,0,175
9,10000,500,25,0,10000,0,0,0
9,10000,500,25,1,9911,73,16,0
9,10000,500,25,2,9363,502,13,122
9,10000,500,25,3,9116,698,9,177
9,10000,500,25,4,8987,802,3,208
9,10000,500,25,5,8987,802,0,211
9,10000,500,25,6,8987,802,0,211
9,10000,500,25,7,8987,802,0,211
9,10000,500,25,8,8987,802,0,211
9,10000,500,25,9,8987,802,0,211
9,10000,500,25,10,8987,802,0,211
9,10000,500,25,11,8987,802,0,211
9,10000,500,25,12,8987,802,0,211
9,10000,500,25,13,8987,802,0,211
9,10000,500,25,14,8987,802,0,211
9,10000,500,25,15,8987,802,0,211
9,10000,500,25,16,8987,802,0,211
9,10000,500,25,17,8987,802,0,211
9,10000,500,25,18,8987,802,0,211
9,10000,500,25,19,8987,802,0,211
9,10000,500,25,20,8987,802,0,211
9,10000,500,25,21,8987,802,0,211
9,10000,500,25,22,8987,802,0,211
9,10000,500,25,23,8987,802,0,211
9,10000,500,25,24,8987,802,0,211
9,10000,500,25,25,8987,802,0,211
9,10000,500,25,25,8987,802,0,211
