simulation_id,network_size,seed_size,periods,simulation_period,state_noread,state_count_read,state_count_prepared,state_count_shared
0,10000,500,25,0,10000,0,0,0
0,10000,500,25,1,9892,92,16,0
0,10000,500,25,2,9395,487,11,107
0,10000,500,25,3,9284,583,1,132
0,10000,500,25,4,9245,609,3,143
0,10000,500,25,5,9241,612,0,147
0,10000,500,25,6,9241,612,0,147
0,10000,500,25,7,9241,612,0,147
0,10000,500,25,8,9241,612,0,147
0,10000,500,25,9,9241,612,0,147
0,10000,500,25,10,9241,612,0,147
0,10000,500,25,11,9241,612,0,147
0,10000,500,25,12,9241,612,0,147
0,10000,500,25,13,9241,612,0,147
0,10000,500,25,14,9241,612,0,147
0,10000,500,25,15,9241,612,0,147
0,10000,500,25,16,9241,612,0,147
0,10000,500,25,17,9241,612,0,147
0,10000,500,25,18,9241,612,0,147
0,10000,500,25,19,9241,612,0,147
0,10000,500,25,20,9241,612,0,147
0,10000,500,25,21,9241,612,0,147
0,10000,500,25,22,9241,612,0,147
0,10000,500,25,23,9241,612,0,147
0,10000,500,25,24,9241,612,0,147
0,10000,500,25,25,9241,612,0,147
0,10000,500,25,25,9241,612,0,147
1,10000,500,25,0,10000,0,0,0
1,10000,500,25,1,9911,69,20,0
1,10000,500,25,2,9245,599,17,139
1,10000,500,25,3,9141,681,3,175
1,10000,500,25,4,9054,758,1,187
1,10000,500,25,5,9010,786,3,201
1,10000,500,25,6,9002,793,0,205
1,10000,500,25,7,9002,793,0,205
1,10000,500,25,8,9002,793,0,205
1,10000,500,25,9,9002,793,0,205
1,10000,500,25,10,9002,793,0,205
1,10000,500,25,11,9002,793,0,205
1,10000,500,25,12,9002,793,0,205
1,10000,500,25,13,9002,793,0,205
1,10000,500,25,14,9002,793,0,205
1,10000,500,25,15,9002,793,0,205
1,10000,500,25,16,9002,793,0,205
1,10000,500,25,17,9002,793,0,205
1,10000,500,25,18,9002,793,0,205
1,10000,500,25,19,9002,793,0,205
1,10000,500,25,20,9002,793,0,205
1,10000,500,25,21,9002,793,0,205
1,10000,500,25,22,9002,793,0,205
1,10000,500,25,23,9002,793,0,205
1,10000,500,25,24,9002,793,0,205
1,10000,500,25,25,9002,793,0,205
1,10000,500,25,25,9002,793,0,205
2,10000,500,25,0,10000,0,0,0
2,10000,500,25,1,9912,74,14,0
2,10000,500,25,2,9472,423,8,97
2,10000,500,25,3,9327,525,6,142
2,10000,500,25,4,9258,584,3,155
2,10000,500,25,5,9229,610,0,161
2,10000,500,25,6,9229,610,0,161
2,10000,500,25,7,9229,610,0,161
2,10000,500,25,8,9229,610,0,161
2,10000,500,25,9,9229,610,0,161
2,10000,500,25,10,9229,610,0,161
2,10000,500,25,11,9229,610,0,161
2,10000,500,25,12,9229,610,0,161
2,10000,500,25,13,9229,610,0,161
2,10000,500,25,14,9229,610,0,161
2,10000,500,25,15,9229,610,0,161
2,10000,500,25,16,9229,610,0,161
2,10000,500,25,17,9229,610,0,161
2,10000,500,25,18,9229,610,0,161
2,10000,500,25,19,9229,610,0,161
2,10000,500,25,20,9229,610,0,161
2,10000,500,25,21,9229,610,0,161
2,10000,500,25,22,9229,610,0,161
2,10000,500,25,23,9229,610,0,161
2,10000,500,25,24,9229,610,0,161
2,10000,500,25,25,9229,610,0,161
2,10000,500,25,25,9229,610,0,161
3,10000,500,25,0,10000,0,0,0
3,10000,500,25,1,9920,60,20,0
3,10000,500,25,2,9136,666,19,179
3,10000,500,25,3,9026,752,4,218
3,10000,500,25,4,9001,774,0,225
3,10000,500,25,5,9001,774,0,225
3,10000,500,25,6,9001,774,0,225
3,10000,500,25,7,9001,774,0,225
3,10000,500,25,8,9001,774,0,225
3,10000,500,25,9,9001,774,0,225
3,10000,500,25,10,9001,774,0,225
3,10000,500,25,11,9001,774,0,225
3,10000,500,25,12,9001,774,0,225
3,10000,500,25,13,9001,774,0,225
3,10000,500,25,14,9001,774,0,225
3,10000,500,25,15,9001,774,0,225
3,10000,500,25,16,9001,774,0,225
3,10000,500,25,17,9001,774,0,225
3,10000,500,25,18,9001,774,0,225
3,10000,500,25,19,9001,774,0,225
3,10000,500,25,20,9001,774,0,225
3,10000,500,25,21,9001,774,0,225
3,10000,500,25,22,9001,774,0,225
3,10000,500,25,23,9001,774,0,225
3,10000,500,25,24,9001,774,0,225
3,10000,500,25,25,9001,774,0,225
3,10000,500,25,25,9001,774,0,225
4,10000,500,25,0,10000,0,0,0
4,10000,500,25,1,9908,73,19,0
4,10000,500,25,2,9213,634,14,139
4,10000,500,25,3,9104,719,2,175
4,10000,500,25,4,9103,720,0,177
4,10000,500,25,5,9103,720,0,177
4,10000,500,25,6,9103,720,0,177
4,10000,500,25,7,9103,720,0,177
4,10000,500,25,8,9103,720,0,177
4,10000,500,25,9,9103,720,0,177
4,10000,500,25,10,9103,720,0,177
4,10000,500,25,11,9103,720,0,177
4,10000,500,25,12,9103,720,0,177
4,10000,500,25,13,9103,720,0,177
4,10000,500,25,14,9103,720,0,177
4,10000,500,25,15,9103,720,0,177
4,10000,500,25,16,9103,720,0,177
4,10000,500,25,17,9103,720,0,177
4,10000,500,25,18,9103,720,0,177
4,10000,500,25,19,9103,720,0,177
4,10000,500,25,20,9103,720,0,177
4,10000,500,25,21,9103,720,0,177
4,10000,500,25,22,9103,720,0,177
4,10000,500,25,23,9103,720,0,177
4,10000,500,25,24,9103,720,0,177
4,10000,500,25,25,9103,720,0,177
4,10000,500,25,25,9103,720,0,177
5,10000,500,25,0,10000,0,0,0
5,10000,500,25,1,9904,74,22,0
5,10000,500,25,2,9125,699,17,159
5,10000,500,25,3,8991,805,3,201
5,10000,500,25,4,8953,836,1,210
5,10000,500,25,5,8949,837,1,213
5,10000,500,25,6,8947,839,0,214
5,10000,500,25,7,8947,839,0,214
5,10000,500,25,8,8947,839,0,214
5,10000,500,25,9,8947,839,0,214
5,10000,500,25,10,8947,839,0,214
5,10000,500,25,11,8947,839,0,214
5,10000,500,25,12,8947,839,0,214
5,10000,500,25,13,8947,839,0,214
5,10000,500,25,14,8947,839,0,214
5,10000,500,25,15,8947,839,0,214
5,10000,500,25,16,8947,839,0,214
5,10000,500,25,17,8947,839,0,214
5,10000,500,25,18,8947,839,0,214
5,10000,500,25,19,8947,839,0,214
5,10000,500,25,20,8947,839,0,214
5,10000,500,25,21,8947,839,0,214
5,10000,500,25,22,8947,839,0,214
5,10000,500,25,23,8947,839,0,214
5,10000,500,25,24,8947,839,0,214
5,10000,500,25,25,8947,839,0,214
5,10000,500,25,25,8947,839,0,214
6,10000,500,25,0,10000,0,0,0
6,10000,500,25,1,9902,75,23,0
6,10000,500,25,2,9025,791,14,170
6,10000,500,25,3,8730,1026,6,238
6,10000,500,25,4,8667,1076,1,256
6,10000,500,25,5,8636,1103,1,260
6,10000,500,25,6,8607,1124,0,269
6,10000,500,25,7,8607,1124,0,269
6,10000,500,25,8,8607,1124,0,269
6,10000,500,25,9,8607,1124,0,269
6,10000,500,25,10,8607,1124,0,269
6,10000,500,25,11,8607,1124,0,269
6,10000,500,25,12,8607,1124,0,269
6,10000,500,25,13,8607,1124,0,269
6,10000,500,25,14,8607,1124,0,269
6,10000,500,25,15,8607,1124,0,269
6,10000,500,25,16,8607,1124,0,269
6,10000,500,25,17,8607,1124,0,269
6,10000,500,25,18,8607,1124,0,269
6,10000,500,25,19,8607,1124,0,269
6,10000,500,25,20,8607,1124,0,269
6,10000,500,25,21,8607,1124,0,269
6,10000,500,25,22,8607,1124,0,269
6,10000,500,25,23,8607,1124,0,269
6,10000,500,25,24,8607,1124,0,269
6,10000,500,25,25,8607,1124,0,269
6,10000,500,25,25,8607,1124,0,269
7,10000,500,25,0,10000,0,0,0
7,10000,500,25,1,9911,77,12,0
7,10000,500,25,2,9463,425,13,99
7,10000,500,25,3,9404,471,3,122
7,10000,500,25,4,9384,488,0,128
7,10000,500,25,5,9384,488,0,128
7,10000,500,25,6,9384,488,0,128
7,10000,500,25,7,9384,488,0,128
7,10000,500,25,8,9384,488,0,128
7,10000,500,25,9,9384,488,0,128
7,10000,500,25,10,9384,488,0,128
7,10000,500,25,11,9384,488,0,128
7,10000,500,25,12,9384,488,0,128
7,10000,500,25,13,9384,488,0,128
7,10000,500,25,14,9384,488,0,128
7,10000,500,25,15,9384,488,0,128
7,10000,500,25,16,9384,488,0,128
7,10000,500,25,17,9384,488,0,128
7,10000,500,25,18,9384,488,0,128
7,10000,500,25,19,9384,488,0,128
7,10000,500,25,20,9384,488,0,128
7,10000,500,25,21,9384,488,0,128
7,10000,500,25,22,9384,488,0,128
7,10000,500,25,23,9384,488,0,128
7,10000,500,25,24,9384,488,0,128
7,10000,500,25,25,9384,488,0,128
7,10000,500,25,25,9384,488,0,128
8,10000,500,25,0,10000,0,0,0
8,10000,500,25,1,9901,82,17,0
8,10000,500,25,2,9204,650,6,140
8,10000,500,25,3,9170,673,0,157
8,10000,500,25,4,9170,673,0,157
8,10000,500,25,5,9170,673,0,157
8,10000,500,25,6,9170,673,0,157
8,10000,500,25,7,9170,673,0,157
8,10000,500,25,8,9170,673,0,157
8,10000,500,25,9,9170,673,0,157
8,10000,500,25,10,9170,673,0,157
8,10000,500,25,11,9170,673,0,157
8,10000,500,25,12,9170,673,0,157
8,10000,500,25,13,9170,673,0,157
8,10000,500,25,14,9170,673,0,157
8,10000,500,25,15,9170,673,0,157
8,10000,500,25,16,9170,673,0,157
8,10000,500,25,17,9170,673,0,157
8,10000,500,25,18,9170,673,0,157
8,10000,500,25,19,9170,673,0,157
8,10000,500,25,20,9170,673,0,157
8,10000,500,25,21,9170,673,0,157
8,10000,500,25,22,9170,673,0,157
8,10000,500,25,23,9170,673,0,157
8,10000,500,25,24,9170,673,0,157
8,10000,500,25,25,9170,673,0,157
8,10000,500,25,25,9170,673,0,157
9,10000,500,25,0,10000,0,0,0
9,10000,500,25,1,9883,91,26,0
9,10000,500,25,2,9023,771,21,185
9,10000,500,25,3,8974,812,1,213
9,10000,500,25,4,8973,812,1,214
9,10000,500,25,5,8973,812,0,215
9,10000,500,25,6,8973,812,0,215
9,10000,500,25,7,8973,812,0,215
9,10000,500,25,8,8973,812,0,215
9,10000,500,25,9,8973,812,0,215
9,10000,500,25,10,8973,812,0,215
9,10000,500,25,11,8973,812,0,215
9,10000,500,25,12,8973,812,0,215
9,10000,500,25,13,8973,812,0,215
9,10000,500,25,14,8973,812,0,215
9,10000,500,25,15,8973,812,0,215
9,10000,500,25,16,8973,812,0,215
9,10000,500,25,17,8973,812,0,215
9,10000,500,25,18,8973,812,0,215
9,10000,500,25,19,8973,812,0,215
9,10000,500,25,20,8973,812,0,215
9,10000,500,25,21,8973,812,0,215
9,10000,500,25,22,8973,812,0,215
9,10000,500,25,23,8973,812,0,215
9,10000,500,25,24,8973,812,0,215
9,10000,500,25,25,8973,812,0,215
9,10000,500,25,25,8973,812,0,215
