simulation_id,simulation_period,agent_id,agent_state,agent_seed
0,1,6112,1,false
0,1,6142,1,false
0,1,2843,1,false
0,1,3030,1,false
0,1,3030,2,false
0,1,31,1,true
0,1,9120,1,false
0,1,6761,1,false
0,1,6461,1,false
0,1,6461,2,false
0,1,443,1,true
0,1,9042,1,false
0,1,5740,1,false
0,1,8148,1,false
0,1,8148,2,false
0,1,6967,1,false
0,1,1494,1,false
0,1,2235,1,false
0,1,1117,1,false
0,1,2334,1,false
0,1,6780,1,false
0,1,963,1,false
0,1,963,2,false
0,1,4947,1,false
0,1,2290,1,false
0,1,2290,2,false
0,1,201,-1,true
0,1,973,1,false
0,1,8947,1,false
0,1,8219,1,false
0,1,6822,1,false
0,1,3762,1,false
0,1,7195,1,false
0,1,5595,1,false
0,1,6091,1,false
0,1,9203,1,false
0,1,3005,1,false
0,1,3790,1,false
0,1,5874,1,false
0,1,5874,2,false
0,1,8740,1,false
0,1,2877,1,false
0,1,9852,1,false
0,1,7006,1,false
0,1,1157,1,false
0,1,1224,1,false
0,1,1224,2,false
0,1,2161,1,false
0,1,6737,1,false
0,1,1603,1,false
0,1,1339,1,false
0,1,4304,1,false
0,1,4304,2,false
0,1,203,-1,true
0,1,493,1,true
0,1,493,2,true
0,1,5346,1,false
0,1,4563,1,false
0,1,7660,1,false
0,1,5312,1,false
0,1,2848,1,false
0,1,8856,1,false
0,1,8856,2,false
0,1,6125,1,false
0,1,2289,1,false
0,1,9607,1,false
0,1,3531,1,false
0,1,4766,1,false
0,1,3889,1,false
0,1,6478,1,false
0,1,6304,1,false
0,1,6304,2,false
0,1,8231,1,false
0,1,8231,2,false
0,1,9076,1,false
0,1,2113,1,false
0,1,7160,1,false
0,1,7160,2,false
0,1,3606,1,false
0,1,5444,1,false
0,1,1614,1,false
0,1,8388,1,false
0,1,4791,1,false
0,1,4005,1,false
0,1,9061,1,false
0,1,9061,2,false
0,1,773,1,false
0,1,773,2,false
0,1,7136,1,false
0,1,3662,1,false
0,1,1219,1,false
0,1,247,-1,true
0,1,6931,1,false
0,1,307,1,true
0,1,307,2,true
0,1,2633,1,false
0,1,2633,2,false
0,1,8754,1,false
0,1,8754,2,false
0,1,9137,1,false
0,1,9370,1,false
0,1,8240,1,false
0,1,8240,2,false
0,1,6703,1,false
0,1,9254,1,false
0,1,5020,1,false
